Municipality,Year,TotalUnits,TOWN_ID,Single-Family,Other,Multi-Family,Condo,Mobile Home
Cambridge,1996,44854,49,3908,19911,7687,13348,0
Cambridge,1997,45203,49,3910,20222,7691,13380,0
Cambridge,1998,45634,49,3910,20258,7691,13775,0
Cambridge,1999,45712,49,3911,20277,7691,13833,0
Cambridge,2000,46124,49,3914,20384,7691,14135,0
Cambridge,2001,46718,49,3915,20910,7691,14202,0
Cambridge,2002,47927,49,3916,21954,7697,14360,0
Cambridge,2003,48332,49,3917,22303,7700,14412,0
Cambridge,2004,49068,49,3917,22968,7700,14483,0
Cambridge,2005,49336,49,3923,23031,7703,14679,0
Cambridge,2006,51028,49,3925,24037,7714,15352,0
Cambridge,2007,51211,49,3928,24046,7714,15523,0
Cambridge,2008,51857,49,3935,24627,7714,15581,0
Cambridge,2009,51942,49,3940,24669,7714,15619,0
Cambridge,2010,52674,49,3944,25374,7714,15642,0
Cambridge,2011,52778,49,3947,25440,7714,15677,0
Cambridge,2012,53440,49,3949,26036,7715,15740,0
Cambridge,2013,54304,49,3968,26863,7717,15756,0
Cambridge,2014,55463,49,3969,28012,7720,15762,0
Cambridge,2015,55787,49,3972,28272,7722,15821,0
Cambridge,2016,55833,49,3973,28295,7722,15843,0
Cambridge,2017,56822,49,3975,29206,7724,15917,0
Cambridge,2018,58119,49,3979,30486,7726,15928,0
Cambridge,2019,60776,49,3981,33107,7726,15962,0
Cambridge,2020,61844,49,3989,34128,7728,15999,0
Cambridge,2021,61933,49,3989,34215,7730,15999,0
Cambridge,2022,61935,49,3989,34217,7730,15999,0
Cambridge,2023,61935,49,3989,34217,7730,15999,0
Cambridge,2024,61935,49,3989,34217,7730,15999,0
Cambridge,2025,61935,49,3989,34217,7730,15999,0
Canton,1985,5130,50,4190,416,468,56,0
Canton,1986,5185,50,4232,425,472,56,0
Canton,1987,5278,50,4309,438,472,59,0
Canton,1988,5368,50,4388,442,472,66,0
Canton,1989,5436,50,4444,449,474,69,0
Canton,1990,5485,50,4486,452,478,69,0
Canton,1991,5526,50,4524,455,478,69,0
Canton,1992,5602,50,4597,458,478,69,0
Canton,1993,5665,50,4651,464,478,72,0
Canton,1994,5722,50,4698,471,478,75,0
Canton,1995,5823,50,4791,476,478,78,0
Canton,1996,5893,50,4856,481,478,78,0
Canton,1997,5964,50,4922,486,478,78,0
Canton,1998,6009,50,4964,489,478,78,0
Canton,1999,6084,50,5023,503,478,80,0
Canton,2000,6108,50,5044,506,478,80,0
Canton,2001,6142,50,5070,509,478,85,0
Canton,2002,6171,50,5092,516,478,85,0
Canton,2003,6180,50,5101,516,478,85,0
Canton,2004,6216,50,5129,521,478,88,0
Canton,2005,6271,50,5172,525,478,96,0
Canton,2006,6286,50,5184,525,478,99,0
Canton,2007,6300,50,5195,528,478,99,0
Canton,2008,6338,50,5224,530,478,106,0
Canton,2009,6417,50,5237,531,478,171,0
Canton,2010,6433,50,5251,533,478,171,0
Canton,2011,6447,50,5261,534,478,174,0
Canton,2012,6478,50,5285,536,478,179,0
Canton,2013,6486,50,5293,536,478,179,0
Canton,2014,6506,50,5310,539,478,179,0
Canton,2015,6528,50,5322,544,478,184,0
Canton,2016,6575,50,5363,545,478,189,0
Canton,2017,6620,50,5396,547,478,199,0
Canton,2018,6670,50,5422,548,478,222,0
Canton,2019,6738,50,5444,551,478,265,0
Canton,2020,6803,50,5459,557,478,309,0
Canton,2021,6900,50,5496,557,480,367,0
Canton,2022,6926,50,5516,557,480,373,0
Canton,2023,6933,50,5516,564,480,373,0
Canton,2024,6933,50,5516,564,480,373,0
Canton,2025,6933,50,5516,564,480,373,0
Carlisle,1985,1339,51,1210,102,21,6,0
Carlisle,1986,1374,51,1244,103,21,6,0
Carlisle,1987,1414,51,1284,103,21,6,0
Carlisle,1988,1443,51,1312,103,21,7,0
Carlisle,1989,1453,51,1321,104,21,7,0
Carlisle,1990,1464,51,1330,106,21,7,0
Carlisle,1991,1478,51,1344,106,21,7,0
Carlisle,1992,1508,51,1373,106,22,7,0
Carlisle,1993,1528,51,1393,106,22,7,0
Carlisle,1994,1556,51,1418,109,22,7,0
Carlisle,1995,1581,51,1443,109,22,7,0
Carlisle,1996,1613,51,1473,111,22,7,0
Carlisle,1997,1645,51,1503,113,22,7,0
Carlisle,1998,1672,51,1530,113,22,7,0
Carlisle,1999,1691,51,1549,113,22,7,0
Carlisle,2000,1707,51,1564,114,22,7,0
Carlisle,2001,1722,51,1579,114,22,7,0
Carlisle,2002,1744,51,1601,114,22,7,0
Carlisle,2003,1757,51,1613,115,22,7,0
Carlisle,2004,1764,51,1620,115,22,7,0
Carlisle,2005,1781,51,1637,115,22,7,0
Carlisle,2006,1801,51,1648,116,22,15,0
Carlisle,2007,1810,51,1657,116,22,15,0
Carlisle,2008,1813,51,1660,116,22,15,0
Carlisle,2009,1823,51,1667,119,22,15,0
Carlisle,2010,1831,51,1675,119,22,15,0
Carlisle,2011,1837,51,1681,119,22,15,0
Carlisle,2012,1846,51,1690,119,22,15,0
Carlisle,2013,1856,51,1700,119,22,15,0
Carlisle,2014,1902,51,1720,145,22,15,0
Carlisle,2015,1912,51,1729,146,22,15,0
Carlisle,2016,1924,51,1739,148,22,15,0
Carlisle,2017,1930,51,1745,148,22,15,0
Carlisle,2018,1935,51,1750,148,22,15,0
Carlisle,2019,1957,51,1756,148,22,31,0
Carlisle,2020,1962,51,1761,148,22,31,0
Carlisle,2021,1965,51,1764,148,22,31,0
Carlisle,2022,1965,51,1764,148,22,31,0
Carlisle,2023,1965,51,1764,148,22,31,0
Carlisle,2024,1965,51,1764,148,22,31,0
Carlisle,2025,1965,51,1764,148,22,31,0
Chelsea,1985,2742,57,0,115,0,2627,0
Chelsea,1986,2742,57,0,115,0,2627,0
Chelsea,1987,3361,57,32,124,0,3205,0
Chelsea,1988,3361,57,32,124,0,3205,0
Chelsea,1989,3368,57,32,124,0,3212,0
Chelsea,1990,3368,57,32,124,0,3212,0
Chelsea,1991,3368,57,32,124,0,3212,0
Chelsea,1992,3370,57,32,126,0,3212,0
Chelsea,1993,3370,57,32,126,0,3212,0
Chelsea,1994,3370,57,32,126,0,3212,0
Chelsea,1995,3370,57,32,126,0,3212,0
Chelsea,1996,3370,57,32,126,0,3212,0
Chelsea,1997,3370,57,32,126,0,3212,0
Chelsea,1998,3387,57,32,126,0,3229,0
Chelsea,1999,3389,57,32,126,0,3231,0
Chelsea,2000,3392,57,32,126,0,3234,0
Chelsea,2001,3406,57,32,126,0,3248,0
Chelsea,2002,3406,57,32,126,0,3248,0
Chelsea,2003,3408,57,32,126,0,3250,0
Chelsea,2004,3427,57,32,126,0,3269,0
Chelsea,2005,3435,57,32,126,0,3277,0
Chelsea,2006,3439,57,32,126,0,3281,0
Chelsea,2007,3447,57,32,126,0,3289,0
Chelsea,2008,5079,57,32,198,0,4849,0
Chelsea,2009,5079,57,32,198,0,4849,0
Chelsea,2010,5085,57,32,198,0,4855,0
Chelsea,2011,5085,57,32,198,0,4855,0
Chelsea,2012,5085,57,32,198,0,4855,0
Chelsea,2013,5085,57,32,198,0,4855,0
Chelsea,2014,5085,57,32,198,0,4855,0
Chelsea,2015,5089,57,32,198,0,4859,0
Chelsea,2016,5089,57,32,198,0,4859,0
Chelsea,2017,5093,57,32,198,0,4863,0
Chelsea,2018,5126,57,32,198,0,4896,0
Chelsea,2019,5134,57,32,198,0,4904,0
Chelsea,2020,5146,57,32,198,0,4916,0
Chelsea,2021,5237,57,32,198,0,5007,0
Chelsea,2022,5237,57,32,198,0,5007,0
Chelsea,2023,5237,57,32,198,0,5007,0
Chelsea,2024,5237,57,32,198,0,5007,0
Chelsea,2025,5237,57,32,198,0,5007,0
Cohasset,1985,2681,65,1977,563,121,20,0
Cohasset,1986,2683,65,1979,563,121,20,0
Cohasset,1987,2695,65,1991,563,121,20,0
Cohasset,1988,2715,65,2007,567,121,20,0
Cohasset,1989,2742,65,2016,585,121,20,0
Cohasset,1990,2758,65,2022,595,121,20,0
Cohasset,1991,2765,65,2029,595,121,20,0
Cohasset,1992,2771,65,2032,595,121,23,0
Cohasset,1993,2786,65,2041,595,121,29,0
Cohasset,1994,2794,65,2049,595,121,29,0
Cohasset,1995,2799,65,2053,596,121,29,0
Cohasset,1996,2810,65,2058,602,121,29,0
Cohasset,1997,2842,65,2090,602,121,29,0
Cohasset,1998,2915,65,2101,664,121,29,0
Cohasset,1999,2938,65,2117,666,121,34,0
Cohasset,2000,2966,65,2129,677,121,39,0
Cohasset,2001,2987,65,2146,679,121,41,0
Cohasset,2002,3020,65,2171,685,123,41,0
Cohasset,2003,3034,65,2185,685,123,41,0
Cohasset,2004,3046,65,2190,690,123,43,0
Cohasset,2005,3063,65,2207,690,123,43,0
Cohasset,2006,3083,65,2227,690,123,43,0
Cohasset,2007,3094,65,2238,690,123,43,0
Cohasset,2008,3107,65,2246,693,125,43,0
Cohasset,2009,3143,65,2256,719,125,43,0
Cohasset,2010,3158,65,2271,719,125,43,0
Cohasset,2011,3403,65,2291,941,125,46,0
Cohasset,2012,3412,65,2300,941,125,46,0
Cohasset,2013,3434,65,2317,946,125,46,0
Cohasset,2014,3448,65,2330,947,125,46,0
Cohasset,2015,3488,65,2366,951,125,46,0
Cohasset,2016,3519,65,2397,951,125,46,0
Cohasset,2017,3551,65,2425,952,125,49,0
Cohasset,2018,3580,65,2443,952,125,60,0
Cohasset,2019,3590,65,2452,952,126,60,0
Cohasset,2020,3632,65,2474,972,126,60,0
Cohasset,2021,3641,65,2483,972,126,60,0
Cohasset,2022,3641,65,2483,972,126,60,0
Cohasset,2023,3641,65,2483,972,126,60,0
Cohasset,2024,3641,65,2483,972,126,60,0
Cohasset,2025,3641,65,2483,972,126,60,0
Concord,1985,602,67,0,120,0,482,0
Concord,1986,659,67,0,172,0,487,0
Concord,1987,687,67,0,172,0,515,0
Concord,1988,708,67,0,172,0,536,0
Concord,1989,720,67,0,172,0,548,0
Concord,1990,742,67,0,172,0,570,0
Concord,1991,742,67,0,172,0,570,0
Concord,1992,742,67,0,172,0,570,0
Concord,1993,742,67,0,172,0,570,0
Concord,1994,742,67,0,172,0,570,0
Concord,1995,744,67,0,172,0,572,0
Concord,1996,746,67,0,172,0,574,0
Concord,1997,746,67,0,172,0,574,0
Concord,1998,746,67,0,172,0,574,0
Concord,1999,757,67,0,172,0,585,0
Concord,2000,757,67,0,172,0,585,0
Concord,2001,757,67,0,172,0,585,0
Concord,2002,776,67,0,172,0,604,0
Concord,2003,776,67,0,172,0,604,0
Concord,2004,783,67,0,172,0,611,0
Concord,2005,783,67,0,172,0,611,0
Concord,2006,900,67,0,172,0,728,0
Concord,2007,906,67,0,172,0,734,0
Concord,2008,906,67,0,172,0,734,0
Concord,2009,911,67,0,172,0,739,0
Concord,2010,913,67,0,172,0,741,0
Concord,2011,913,67,0,172,0,741,0
Concord,2012,913,67,0,172,0,741,0
Concord,2013,913,67,0,172,0,741,0
Concord,2014,913,67,0,172,0,741,0
Concord,2015,913,67,0,172,0,741,0
Concord,2016,913,67,0,172,0,741,0
Concord,2017,913,67,0,172,0,741,0
Concord,2018,913,67,0,172,0,741,0
Concord,2019,913,67,0,172,0,741,0
Concord,2020,915,67,0,172,0,743,0
Concord,2021,915,67,0,172,0,743,0
Concord,2022,915,67,0,172,0,743,0
Concord,2023,915,67,0,172,0,743,0
Concord,2024,915,67,0,172,0,743,0
Concord,2025,915,67,0,172,0,743,0
Danvers,1985,10983,71,5492,3424,1086,981,0
Danvers,1986,11109,71,5550,3460,1088,1011,0
Danvers,1987,11333,71,5595,3601,1090,1047,0
Danvers,1988,11685,71,5629,3879,1090,1087,0
Danvers,1989,11961,71,5673,4102,1090,1096,0
Danvers,1990,12088,71,5723,4177,1092,1096,0
Danvers,1991,12152,71,5745,4178,1096,1133,0
Danvers,1992,12179,71,5761,4186,1096,1136,0
Danvers,1993,12229,71,5806,4187,1098,1138,0
Danvers,1994,12417,71,5863,4189,1100,1265,0
Danvers,1995,12478,71,5918,4191,1102,1267,0
Danvers,1996,12529,71,5935,4225,1102,1267,0
Danvers,1997,12698,71,5988,4327,1106,1277,0
Danvers,1998,12986,71,6020,4577,1110,1279,0
Danvers,1999,13161,71,6051,4709,1114,1287,0
Danvers,2000,13260,71,6065,4775,1116,1304,0
Danvers,2001,13281,71,6072,4787,1116,1306,0
Danvers,2002,13353,71,6100,4796,1118,1339,0
Danvers,2003,13516,71,6109,4874,1120,1413,0
Danvers,2004,13639,71,6126,4969,1122,1422,0
Danvers,2005,13945,71,6143,5228,1124,1450,0
Danvers,2006,14406,71,6166,5664,1124,1452,0
Danvers,2007,14635,71,6220,5832,1131,1452,0
Danvers,2008,14653,71,6229,5837,1133,1454,0
Danvers,2009,14681,71,6240,5854,1133,1454,0
Danvers,2010,14698,71,6251,5856,1133,1458,0
Danvers,2011,14844,71,6261,5983,1133,1467,0
Danvers,2012,14955,71,6273,6074,1133,1475,0
Danvers,2013,15072,71,6284,6103,1135,1550,0
Danvers,2014,15114,71,6295,6106,1135,1578,0
Danvers,2015,15126,71,6300,6109,1135,1582,0
Danvers,2016,15231,71,6314,6124,1135,1658,0
Danvers,2017,15266,71,6335,6124,1135,1672,0
Danvers,2018,15335,71,6353,6128,1135,1719,0
Danvers,2019,15390,71,6368,6128,1135,1759,0
Danvers,2020,15409,71,6376,6136,1135,1762,0
Danvers,2021,15414,71,6380,6137,1135,1762,0
Danvers,2022,15414,71,6380,6137,1135,1762,0
Danvers,2023,15414,71,6380,6137,1135,1762,0
Danvers,2024,15414,71,6380,6137,1135,1762,0
Danvers,2025,15414,71,6380,6137,1135,1762,0
Dedham,1985,382,73,10,11,0,361,0
Dedham,1986,392,73,10,21,0,361,0
Dedham,1987,406,73,10,21,0,375,0
Dedham,1988,601,73,10,34,0,557,0
Dedham,1989,626,73,10,59,0,557,0
Dedham,1990,662,73,10,61,0,591,0
Dedham,1991,664,73,10,61,0,593,0
Dedham,1992,666,73,10,61,0,595,0
Dedham,1993,666,73,10,61,0,595,0
Dedham,1994,666,73,10,61,0,595,0
Dedham,1995,666,73,10,61,0,595,0
Dedham,1996,666,73,10,61,0,595,0
Dedham,1997,670,73,10,61,0,599,0
Dedham,1998,670,73,10,61,0,599,0
Dedham,1999,674,73,10,61,0,603,0
Dedham,2000,674,73,10,61,0,603,0
Dedham,2001,676,73,10,61,0,605,0
Dedham,2002,680,73,10,61,0,609,0
Dedham,2003,730,73,10,61,0,659,0
Dedham,2004,734,73,10,61,0,663,0
Dedham,2005,738,73,10,61,0,667,0
Dedham,2006,740,73,10,61,0,669,0
Dedham,2007,742,73,10,61,0,671,0
Dedham,2008,744,73,10,61,0,673,0
Dedham,2009,747,73,10,61,0,676,0
Dedham,2010,747,73,10,61,0,676,0
Dedham,2011,749,73,10,61,0,678,0
Dedham,2012,753,73,10,61,0,682,0
Dedham,2013,759,73,10,61,0,688,0
Dedham,2014,763,73,10,61,0,692,0
Dedham,2015,1535,73,10,833,0,692,0
Dedham,2016,1535,73,10,833,0,692,0
Dedham,2017,1537,73,10,833,0,694,0
Dedham,2018,1544,73,10,833,0,701,0
Dedham,2019,1548,73,10,833,0,705,0
Dedham,2020,1573,73,10,833,0,730,0
Dedham,2021,1575,73,10,833,0,732,0
Dedham,2022,1575,73,10,833,0,732,0
Dedham,2023,1575,73,10,833,0,732,0
Dedham,2024,1575,73,10,833,0,732,0
Dedham,2025,1575,73,10,833,0,732,0
Dover,1985,1311,78,1219,69,23,0,0
Dover,1986,1332,78,1239,70,23,0,0
Dover,1987,1359,78,1266,70,23,0,0
Dover,1988,1416,78,1322,71,23,0,0
Dover,1989,1436,78,1342,71,23,0,0
Dover,1990,1439,78,1345,71,23,0,0
Dover,1991,1454,78,1354,77,23,0,0
Dover,1992,1465,78,1365,77,23,0,0
Dover,1993,1560,78,1403,78,23,56,0
Dover,1994,1572,78,1415,78,23,56,0
Dover,1995,1603,78,1444,80,23,56,0
Dover,1996,1619,78,1460,80,23,56,0
Dover,1997,1638,78,1476,83,23,56,0
Dover,1998,1662,78,1498,85,23,56,0
Dover,1999,1683,78,1519,85,23,56,0
Dover,2000,1704,78,1537,88,23,56,0
Dover,2001,1720,78,1552,89,23,56,0
Dover,2002,1732,78,1562,91,23,56,0
Dover,2003,1740,78,1570,91,23,56,0
Dover,2004,1761,78,1591,91,23,56,0
Dover,2005,1777,78,1607,91,23,56,0
Dover,2006,1787,78,1617,91,23,56,0
Dover,2007,1804,78,1633,92,23,56,0
Dover,2008,1811,78,1640,92,23,56,0
Dover,2009,1821,78,1650,92,23,56,0
Dover,2010,1838,78,1663,92,23,60,0
Dover,2011,1847,78,1672,92,23,60,0
Dover,2012,1854,78,1679,92,23,60,0
Dover,2013,1897,78,1699,92,23,83,0
Dover,2014,1925,78,1725,94,23,83,0
Dover,2015,1944,78,1744,94,23,83,0
Dover,2016,1969,78,1768,95,23,83,0
Dover,2017,1982,78,1780,96,23,83,0
Dover,2018,1995,78,1791,98,23,83,0
Dover,2019,2002,78,1798,98,23,83,0
Dover,2020,2013,78,1806,98,23,86,0
Dover,2021,2022,78,1815,98,23,86,0
Dover,2022,2034,78,1827,98,23,86,0
Dover,2023,2034,78,1827,98,23,86,0
Dover,2024,2034,78,1827,98,23,86,0
Dover,2025,2034,78,1827,98,23,86,0
Duxbury,1985,0,82,0,0,0,0,0
Duxbury,1986,0,82,0,0,0,0,0
Duxbury,1987,0,82,0,0,0,0,0
Duxbury,1988,0,82,0,0,0,0,0
Duxbury,1989,0,82,0,0,0,0,0
Duxbury,1990,0,82,0,0,0,0,0
Duxbury,1991,0,82,0,0,0,0,0
Duxbury,1992,0,82,0,0,0,0,0
Duxbury,1993,0,82,0,0,0,0,0
Duxbury,1994,0,82,0,0,0,0,0
Duxbury,1995,0,82,0,0,0,0,0
Duxbury,1996,0,82,0,0,0,0,0
Duxbury,1997,0,82,0,0,0,0,0
Duxbury,1998,0,82,0,0,0,0,0
Duxbury,1999,0,82,0,0,0,0,0
Duxbury,2000,0,82,0,0,0,0,0
Duxbury,2001,0,82,0,0,0,0,0
Duxbury,2002,0,82,0,0,0,0,0
Duxbury,2003,0,82,0,0,0,0,0
Duxbury,2004,0,82,0,0,0,0,0
Duxbury,2005,0,82,0,0,0,0,0
Duxbury,2006,0,82,0,0,0,0,0
Duxbury,2007,0,82,0,0,0,0,0
Duxbury,2008,0,82,0,0,0,0,0
Duxbury,2009,0,82,0,0,0,0,0
Duxbury,2010,0,82,0,0,0,0,0
Duxbury,2011,0,82,0,0,0,0,0
Duxbury,2012,0,82,0,0,0,0,0
Duxbury,2013,0,82,0,0,0,0,0
Duxbury,2014,20,82,0,20,0,0,0
Duxbury,2015,20,82,0,20,0,0,0
Duxbury,2016,60,82,0,60,0,0,0
Duxbury,2017,60,82,0,60,0,0,0
Duxbury,2018,60,82,0,60,0,0,0
Duxbury,2019,60,82,0,60,0,0,0
Duxbury,2020,60,82,0,60,0,0,0
Duxbury,2021,60,82,0,60,0,0,0
Duxbury,2022,60,82,0,60,0,0,0
Duxbury,2023,60,82,0,60,0,0,0
Duxbury,2024,60,82,0,60,0,0,0
Duxbury,2025,60,82,0,60,0,0,0
Essex,1985,1497,92,753,481,208,54,1
Essex,1986,1518,92,766,487,210,54,1
Essex,1987,1579,92,777,520,219,62,1
Essex,1988,1592,92,790,520,219,62,1
Essex,1989,1602,92,792,524,223,62,1
Essex,1990,1628,92,801,527,227,72,1
Essex,1991,1634,92,806,528,227,72,1
Essex,1992,1643,92,815,528,227,72,1
Essex,1993,1653,92,825,528,227,72,1
Essex,1994,1659,92,830,529,227,72,1
Essex,1995,1676,92,842,534,227,72,1
Essex,1996,1699,92,855,542,229,72,1
Essex,1997,1714,92,869,542,230,72,1
Essex,1998,1722,92,876,543,230,72,1
Essex,1999,1737,92,887,547,230,72,1
Essex,2000,1757,92,901,550,233,72,1
Essex,2001,1768,92,908,552,235,72,1
Essex,2002,1784,92,916,557,235,75,1
Essex,2003,1798,92,922,563,237,75,1
Essex,2004,1817,92,939,564,238,75,1
Essex,2005,1827,92,945,568,238,75,1
Essex,2006,1847,92,954,574,240,78,1
Essex,2007,1852,92,959,574,240,78,1
Essex,2008,1854,92,961,574,240,78,1
Essex,2009,1860,92,967,574,240,78,1
Essex,2010,1864,92,971,574,240,78,1
Essex,2011,1871,92,977,575,240,78,1
Essex,2012,1876,92,981,576,240,78,1
Essex,2013,1884,92,987,576,242,78,1
Essex,2014,1884,92,987,576,242,78,1
Essex,2015,1898,92,993,579,245,80,1
Essex,2016,1910,92,1003,581,245,80,1
Essex,2017,1917,92,1007,581,246,82,1
Essex,2018,1926,92,1010,581,246,88,1
Essex,2019,1933,92,1014,582,248,88,1
Essex,2020,1938,92,1017,584,248,88,1
Essex,2021,1938,92,1017,584,248,88,1
Essex,2022,1944,92,1021,584,250,88,1
Essex,2023,1944,92,1021,584,250,88,1
Essex,2024,1944,92,1021,584,250,88,1
Essex,2025,1944,92,1021,584,250,88,1
Everett,1985,14412,93,2639,3225,8488,60,0
Everett,1986,14440,93,2642,3228,8510,60,0
Everett,1987,14517,93,2643,3287,8527,60,0
Everett,1988,14568,93,2649,3329,8530,60,0
Everett,1989,14600,93,2652,3348,8537,63,0
Everett,1990,14602,93,2652,3348,8539,63,0
Everett,1991,14632,93,2654,3367,8548,63,0
Everett,1992,14671,93,2656,3367,8585,63,0
Everett,1993,14679,93,2657,3367,8592,63,0
Everett,1994,14687,93,2659,3367,8598,63,0
Everett,1995,14693,93,2663,3367,8600,63,0
Everett,1996,14704,93,2670,3371,8600,63,0
Everett,1997,14732,93,2672,3389,8608,63,0
Everett,1998,14737,93,2676,3389,8609,63,0
Everett,1999,14741,93,2678,3389,8611,63,0
Everett,2000,14826,93,2681,3467,8615,63,0
Everett,2001,14828,93,2681,3467,8617,63,0
Everett,2002,14853,93,2696,3467,8627,63,0
Everett,2003,14863,93,2701,3467,8632,63,0
Everett,2004,14871,93,2705,3468,8635,63,0
Everett,2005,14884,93,2710,3476,8635,63,0
Everett,2006,14887,93,2711,3476,8637,63,0
Everett,2007,14892,93,2714,3476,8639,63,0
Everett,2008,14895,93,2717,3476,8639,63,0
Everett,2009,14900,93,2717,3476,8644,63,0
Everett,2010,14904,93,2719,3476,8646,63,0
Everett,2011,14909,93,2722,3476,8648,63,0
Everett,2012,14935,93,2726,3496,8650,63,0
Everett,2013,14945,93,2729,3500,8653,63,0
Everett,2014,15108,93,2730,3660,8655,63,0
Everett,2015,15299,93,2731,3850,8655,63,0
Everett,2016,15300,93,2732,3850,8655,63,0
Everett,2017,15974,93,2732,4521,8658,63,0
Everett,2018,16265,93,2732,4810,8660,63,0
Everett,2019,16267,93,2732,4810,8662,63,0
Everett,2020,16284,93,2732,4821,8668,63,0
Everett,2021,16382,93,2732,4919,8668,63,0
Everett,2022,16382,93,2732,4919,8668,63,0
Everett,2023,16382,93,2732,4919,8668,63,0
Everett,2024,16382,93,2732,4919,8668,63,0
Everett,2025,16382,93,2732,4919,8668,63,0
Foxborough,1985,151,99,0,0,2,149,0
Foxborough,1986,151,99,0,0,2,149,0
Foxborough,1987,159,99,0,0,2,157,0
Foxborough,1988,163,99,0,0,2,161,0
Foxborough,1989,196,99,0,11,2,183,0
Foxborough,1990,204,99,0,11,2,191,0
Foxborough,1991,204,99,0,11,2,191,0
Foxborough,1992,204,99,0,11,2,191,0
Foxborough,1993,204,99,0,11,2,191,0
Foxborough,1994,222,99,0,29,2,191,0
Foxborough,1995,222,99,0,29,2,191,0
Foxborough,1996,222,99,0,29,2,191,0
Foxborough,1997,311,99,0,38,2,271,0
Foxborough,1998,311,99,0,38,2,271,0
Foxborough,1999,311,99,0,38,2,271,0
Foxborough,2000,346,99,0,49,2,295,0
Foxborough,2001,346,99,0,49,2,295,0
Foxborough,2002,346,99,0,49,2,295,0
Foxborough,2003,356,99,0,49,2,305,0
Foxborough,2004,364,99,0,49,2,313,0
Foxborough,2005,388,99,0,49,2,337,0
Foxborough,2006,388,99,0,49,2,337,0
Foxborough,2007,390,99,0,49,2,339,0
Foxborough,2008,398,99,0,55,2,341,0
Foxborough,2009,402,99,0,55,2,345,0
Foxborough,2010,406,99,0,55,2,349,0
Foxborough,2011,410,99,0,55,2,353,0
Foxborough,2012,410,99,0,55,2,353,0
Foxborough,2013,442,99,0,55,2,385,0
Foxborough,2014,442,99,0,55,2,385,0
Foxborough,2015,442,99,0,55,2,385,0
Foxborough,2016,449,99,0,55,2,392,0
Foxborough,2017,449,99,0,55,2,392,0
Foxborough,2018,489,99,0,55,2,432,0
Foxborough,2019,493,99,0,55,2,436,0
Foxborough,2020,495,99,0,55,2,438,0
Foxborough,2021,495,99,0,55,2,438,0
Foxborough,2022,495,99,0,55,2,438,0
Foxborough,2023,495,99,0,55,2,438,0
Foxborough,2024,495,99,0,55,2,438,0
Foxborough,2025,495,99,0,55,2,438,0
Framingham,1985,28155,100,11995,11375,2579,2206,0
Framingham,1986,28680,100,12126,11607,2585,2362,0
Framingham,1987,28870,100,12238,11675,2591,2366,0
Framingham,1988,28999,100,12338,11692,2599,2370,0
Framingham,1989,29076,100,12379,11724,2601,2372,0
Framingham,1990,29114,100,12400,11737,2603,2374,0
Framingham,1991,29156,100,12431,11746,2605,2374,0
Framingham,1992,29230,100,12494,11755,2607,2374,0
Framingham,1993,29324,100,12572,11771,2607,2374,0
Framingham,1994,29693,100,12631,12081,2607,2374,0
Framingham,1995,30119,100,12716,12420,2609,2374,0
Framingham,1996,30178,100,12758,12437,2609,2374,0
Framingham,1997,30330,100,12857,12486,2609,2378,0
Framingham,1998,30436,100,12943,12500,2611,2382,0
Framingham,1999,30538,100,13019,12508,2611,2400,0
Framingham,2000,30800,100,13036,12751,2613,2400,0
Framingham,2001,30866,100,13093,12758,2613,2402,0
Framingham,2002,30902,100,13125,12760,2613,2404,0
Framingham,2003,30943,100,13147,12773,2613,2410,0
Framingham,2004,30995,100,13183,12779,2613,2420,0
Framingham,2005,31053,100,13228,12784,2613,2428,0
Framingham,2006,31094,100,13252,12795,2613,2434,0
Framingham,2007,31761,100,13276,13432,2615,2438,0
Framingham,2008,31786,100,13290,13434,2615,2447,0
Framingham,2009,31814,100,13308,13440,2617,2449,0
Framingham,2010,31998,100,13335,13593,2621,2449,0
Framingham,2011,32008,100,13342,13594,2623,2449,0
Framingham,2012,32027,100,13356,13595,2625,2451,0
Framingham,2013,32054,100,13376,13596,2625,2457,0
Framingham,2014,32122,100,13408,13628,2625,2461,0
Framingham,2015,32352,100,13430,13834,2627,2461,0
Framingham,2016,32412,100,13449,13837,2627,2499,0
Framingham,2017,32468,100,13484,13851,2629,2504,0
Framingham,2018,32946,100,13507,14127,2631,2681,0
Framingham,2019,34543,100,13520,15640,2631,2752,0
Framingham,2020,34876,100,13541,15946,2635,2754,0
Framingham,2021,34898,100,13552,15947,2635,2764,0
Framingham,2022,34898,100,13552,15947,2635,2764,0
Framingham,2023,34898,100,13552,15947,2635,2764,0
Framingham,2024,34898,100,13552,15947,2635,2764,0
Framingham,2025,34898,100,13552,15947,2635,2764,0
Franklin,1985,7380,101,4042,1601,651,1086,0
Franklin,1986,7723,101,4200,1630,655,1238,0
Franklin,1987,7994,101,4333,1750,655,1256,0
Franklin,1988,8537,101,4467,1791,655,1624,0
Franklin,1989,8778,101,4658,1839,657,1624,0
Franklin,1990,8972,101,4839,1846,659,1628,0
Franklin,1991,9143,101,4999,1853,659,1632,0
Franklin,1992,9458,101,5314,1853,659,1632,0
Franklin,1993,9877,101,5620,1858,659,1740,0
Franklin,1994,10236,101,5966,1871,659,1740,0
Franklin,1995,10421,101,6125,1881,659,1756,0
Franklin,1996,10710,101,6394,1893,659,1764,0
Franklin,1997,11027,101,6679,1925,659,1764,0
